Sub category 1:	sub category 2:	sub category 3:	sub category 4:	sub category 5:	sub category 6:	sub category 7:	ontology ID	label	parent class	exact synonym	exact match	close match	definition	comment	editors note	broad synonym	narrow synonym	cross refference	BCODMO master paramater	Entity subset	category subset
sulfur compound	dimethyl sulfide						CHEBI:17437	dimethyl sulfide	sulfur compound										http://lod.bco-dmo.org/id/parameter/505540	http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	"S,S-dimethyl-beta-propiothetin"						CHEBI:16457	"S,S-dimethyl-beta-propiothetin"	sulfur compound		DMSP									http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid						CHEBI:33402	sulfur oxoacid	sulfur compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	dihydroxidosulfur					CHEBI:33536	dihydroxidosulfur	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	disulfuric acid					CHEBI:29211	disulfuric acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	disulfurous acid					CHEBI:29252	disulfurous acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	dithionic acid					CHEBI:29208	dithionic acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	dithionous acid					CHEBI:29253	dithionous acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	dithiosulfuric acid					CHEBI:50493	dithiosulfuric acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	hypothiocyanous acid					CHEBI:133907	hypothiocyanous acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	peroxydisulfuric acid					CHEBI:29268	peroxydisulfuric acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	peroxysulfuric acid					CHEBI:29286	peroxysulfuric acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	sulfenic acid					CHEBI:37858	sulfenic acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	sulfinic acid					CHEBI:29213	sulfinic acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	sulfonic acid					CHEBI:29214	sulfonic acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	sulfuric acid					CHEBI:26836	sulfuric acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	sulfurous acid					CHEBI:48854	sulfurous acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	tetrathionic acid					CHEBI:16853	tetrathionic acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	thiosulfuric acid					CHEBI:33540	thiosulfuric acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	thiosulfurous acid					CHEBI:156081	thiosulfurous acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoacid	trithionic acid					CHEBI:29210	trithionic acid	sulfur oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide						CHEBI:48154	sulfur oxide	sulfur compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	dioxidosulfate(.1-)					CHEBI:29820	dioxidosulfate(.1-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	dioxidosulfate(2-)					CHEBI:29821	dioxidosulfate(2-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	disulfanediolate(2-)					CHEBI:29392	disulfanediolate(2-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	disulfate(2-)					CHEBI:45163	disulfate(2-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	disulfite					CHEBI:29251	disulfite	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	dithionate(2-)					CHEBI:29209	dithionate(2-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	dithionite(2-)					CHEBI:42160	dithionite(2-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	oxidosulfate(.1-)					CHEBI:29824	oxidosulfate(.1-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	oxidosulfur(.1+)					CHEBI:29823	oxidosulfur(.1+)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	peroxybis(sulfanide)					CHEBI:29391	peroxybis(sulfanide)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	peroxydisulfate					CHEBI:29267	peroxydisulfate	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	peroxysulfate(2-)					CHEBI:29288	peroxysulfate(2-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	sulfate					CHEBI:16189	sulfate	sulfur oxide										http://lod.bco-dmo.org/id/parameter/1904	http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	sulfite					CHEBI:17359	sulfite	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	sulfur dioxide					CHEBI:18422	sulfur dioxide	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	sulfur monoxide					CHEBI:45822	sulfur monoxide	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	sulfur trioxide					CHEBI:29384	sulfur trioxide	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	tetraoxidosulfate(.1-)					CHEBI:29406	tetraoxidosulfate(.1-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	tetrathionate(.3-)					CHEBI:29404	tetrathionate(.3-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	tetrathionate(2-)					CHEBI:15226	tetrathionate(2-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	thiosulfate(2-)					CHEBI:16094	thiosulfate(2-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	thiosulfite(2-)					CHEBI:29257	thiosulfite(2-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	trioxidosulfate(.1-)					CHEBI:29405	trioxidosulfate(.1-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	trioxidosulfidosulfate(.1-)					CHEBI:29394	trioxidosulfidosulfate(.1-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxide	trithionate(2-)					CHEBI:15987	trithionate(2-)	sulfur oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride						CHEBI:33535	sulfur hydride	sulfur compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	dihydridosulfur(.1+)					CHEBI:29324	dihydridosulfur(.1+)	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	disulfane					CHEBI:33114	disulfane	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	disulfanide					CHEBI:30604	disulfanide	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	hydrogen sulfide					CHEBI:16136	hydrogen sulfide	sulfur hydride										http://lod.bco-dmo.org/id/parameter/1210	http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	hydrosulfide					CHEBI:29919	hydrosulfide	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	pentasulfane					CHEBI:50374	pentasulfane	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	pentasulfanide					CHEBI:30611	pentasulfanide	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	sulfanyl					CHEBI:29312	sulfanyl	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	sulfanylium					CHEBI:29918	sulfanylium	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	sulfonium					CHEBI:30488	sulfonium	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	tetrahydridosulfur					CHEBI:37180	tetrahydridosulfur	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	tetrasulfane					CHEBI:50364	tetrasulfane	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	tetrasulfanide					CHEBI:30610	tetrasulfanide	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	trihydridosulfate(1-)					CHEBI:30489	trihydridosulfate(1-)	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	trihydridosulfur(.)					CHEBI:30487	trihydridosulfur(.)	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	trisulfane					CHEBI:50365	trisulfane	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur hydride	trisulfanide					CHEBI:30609	trisulfanide	sulfur hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion						CHEBI:33482	sulfur oxoanion	sulfur compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	dioxidosulfate(.1-)					CHEBI:29820	dioxidosulfate(.1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	dioxidosulfate(2-)					CHEBI:29821	dioxidosulfate(2-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	disulfanediolate(1-)					CHEBI:35922	disulfanediolate(1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	disulfanediolate(2-)					CHEBI:29392	disulfanediolate(2-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	disulfate(2-)					CHEBI:45163	disulfate(2-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	disulfite					CHEBI:29251	disulfite	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	dithionate(1-)					CHEBI:33486	dithionate(1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	dithionate(2-)					CHEBI:29209	dithionate(2-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	dithionite(1-)					CHEBI:33487	dithionite(1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	dithionite(2-)					CHEBI:42160	dithionite(2-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	glycosinolate					CHEBI:24401	glycosinolate	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	hydrogensulfate					CHEBI:45696	hydrogensulfate	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	hydrogensulfite					CHEBI:17137	hydrogensulfite	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	hydroxidooxidosulfate(1-)					CHEBI:33538	hydroxidooxidosulfate(1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	peroxydisulfate					CHEBI:29267	peroxydisulfate	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	peroxysulfate(1-)					CHEBI:33523	peroxysulfate(1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	peroxysulfate(2-)					CHEBI:29288	peroxysulfate(2-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	sulfate					CHEBI:16189	sulfate	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	sulfenate					CHEBI:37859	sulfenate	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	sulfinate					CHEBI:9341	sulfinate	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	sulfite					CHEBI:17359	sulfite	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	sulfonate					CHEBI:33543	sulfonate	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	tetraoxidosulfate(.1-)					CHEBI:29406	tetraoxidosulfate(.1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	tetrathionate ion					CHEBI:26936	tetrathionate ion	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	thiosulfate(1-)					CHEBI:33541	thiosulfate(1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	thiosulfate(2-)					CHEBI:16094	thiosulfate(2-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	thiosulfite(1-)					CHEBI:35944	thiosulfite(1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	thiosulfite(2-)					CHEBI:29257	thiosulfite(2-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	trioxidosulfate(.1-)					CHEBI:29405	trioxidosulfate(.1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	trithionate(1-)					CHEBI:33483	trithionate(1-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfur oxoanion	trithionate(2-)					CHEBI:15987	trithionate(2-)	sulfur oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate mineral						CHEBI:46716	sulfate mineral	sulfur compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide mineral						CHEBI:46717	sulfide mineral	sulfur compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide mineral	arsenopyrite					CHEBI:75861	arsenopyrite	sulfide mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide mineral	chalcopyrite					CHEBI:86202	chalcopyrite	sulfide mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide mineral	covellite					CHEBI:51113	covellite	sulfide mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide mineral	greigite					CHEBI:86238	greigite	sulfide mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide mineral	heazlewoodite					CHEBI:144805	heazlewoodite	sulfide mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide mineral	pyrite					CHEBI:86471	pyrite	sulfide mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide mineral	realgar					CHEBI:75907	realgar	sulfide mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt						CHEBI:35175	sulfate salt	sulfur compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	organic sulfate salt					CHEBI:51337	organic sulfate salt	sulfate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt					CHEBI:24840	inorganic sulfate salt	sulfate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	ammonium phosphate sulfate				CHEBI:147419	ammonium phosphate sulfate	inorganic sulfate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	sodium sulfate				CHEBI:32149	sodium sulfate	inorganic sulfate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	ammonium sulfate				CHEBI:62946	ammonium sulfate	inorganic sulfate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate				CHEBI:51336	metal sulfate	inorganic sulfate salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	aluminium sulfate			CHEBI:74772	aluminium sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	ammonium nickel sulfate			CHEBI:86151	ammonium nickel sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	barium sulfate			CHEBI:133326	barium sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	beryllium sulfate			CHEBI:53473	beryllium sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	chromium(III) sulfate			CHEBI:53471	chromium(III) sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	cobalt(2+) sulfate			CHEBI:53470	cobalt(2+) sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	copper(II) sulfate			CHEBI:23414	copper(II) sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	ferrous ammonium sulfate (anhydrous)			CHEBI:76243	ferrous ammonium sulfate (anhydrous)	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	iron(2+) sulfate (anhydrous)			CHEBI:75832	iron(2+) sulfate (anhydrous)	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	iron(3+) sulfate			CHEBI:53438	iron(3+) sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	lithium sulfate			CHEBI:53474	lithium sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	magnesium sulfate			CHEBI:32599	magnesium sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	manganese(II) sulfate			CHEBI:86360	manganese(II) sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	nickel sulfate			CHEBI:53001	nickel sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	potassium aluminium sulfate			CHEBI:86463	potassium aluminium sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfate salt	inorganic sulfate salt	metal sulfate	zinc sulfate			CHEBI:35176	zinc sulfate	metal sulfate											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfite salt						CHEBI:48857	sulfite salt	sulfur compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfite salt	sodium hydrogensulfite					CHEBI:26709	sodium hydrogensulfite	sulfite salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfite salt	sodium sulfite					CHEBI:86477	sodium sulfite	sulfite salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide salt						CHEBI:46718	sulfide salt	sulfur compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide salt	barium sulfide					CHEBI:32590	barium sulfide	sulfide salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide salt	iron sulfides					CHEBI:75896	iron sulfides	sulfide salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide salt	iron sulfides	iron(2+) sulfides				CHEBI:75897	iron(2+) sulfides	iron sulfides											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide salt	iron sulfides	iron(3+) sulfides				CHEBI:75898	iron(3+) sulfides	iron sulfides											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide salt	molybdenum disulfide					CHEBI:30704	molybdenum disulfide	sulfide salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide salt	selenium sulfide					CHEBI:135934	selenium sulfide	sulfide salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound	sulfide salt	sodium sulfide (anhydrous)					CHEBI:76208	sodium sulfide (anhydrous)	sulfide salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
tin compound							CHEBI:27008	tin compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
tin compound	tin hydride						CHEBI:37183	tin hydride	tin compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
tin compound	tin hydride	dihydridotin					CHEBI:37182	dihydridotin	tin hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
tin compound	tin hydride	stannane					CHEBI:30419	stannane	tin hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
tin compound	tin hydride	stannanide					CHEBI:30536	stannanide	tin hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
tin compound	tin hydride	stannyl					CHEBI:30559	stannyl	tin hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
tin compound	tin hydride	stannylium					CHEBI:30535	stannylium	tin hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
tin compound	tin dioxide						CHEBI:52991	tin dioxide	tin compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
uranium compound							CHEBI:33499	uranium compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
uranium compound	uranium oxide						CHEBI:33501	uranium oxide	uranium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
uranium compound	uranium oxide	dioxouranium(1+)					CHEBI:29124	dioxouranium(1+)	uranium oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
uranium compound	uranium oxide	dioxouranium(2+)					CHEBI:43515	dioxouranium(2+)	uranium oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
vanadium compound							CHEBI:27275	vanadium compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
vanadium compound	vanadium oxoanion						CHEBI:30528	vanadium oxoanion	vanadium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
vanadium compound	vanadium oxoanion	cyclo-tetravanadate(4-)					CHEBI:46272	cyclo-tetravanadate(4-)	vanadium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
vanadium compound	vanadium oxoanion	decavanadate(6-)					CHEBI:37850	decavanadate(6-)	vanadium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
vanadium compound	vanadium oxoanion	dihydrogenvanadate					CHEBI:35169	dihydrogenvanadate	vanadium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
vanadium compound	vanadium oxoanion	hydrogenvanadate					CHEBI:35168	hydrogenvanadate	vanadium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
vanadium compound	vanadium oxoanion	metavanadate					CHEBI:75224	metavanadate	vanadium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
vanadium compound	vanadium oxoanion	polyvanadate					CHEBI:53340	polyvanadate	vanadium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
vanadium compound	vanadium oxoanion	tetravanadate(6-)					CHEBI:46409	tetravanadate(6-)	vanadium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
vanadium compound	vanadium oxoanion	trivanadate(5-)					CHEBI:37855	trivanadate(5-)	vanadium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
vanadium compound	vanadium oxoanion	vanadate(3-)					CHEBI:46442	vanadate(3-)	vanadium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
vanadium compound	vanadium oxide						CHEBI:35174	vanadium oxide	vanadium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
vanadium compound	vanadium oxide	dioxidovanadium(1+)					CHEBI:30048	dioxidovanadium(1+)	vanadium oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
vanadium compound	vanadium oxide	divanadium pentaoxide					CHEBI:30045	divanadium pentaoxide	vanadium oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
vanadium compound	vanadium oxide	oxidovanadium(2+)					CHEBI:30046	oxidovanadium(2+)	vanadium oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
